SurgeryProcedureMainGroupId,SurgeryProcedureSubGroupId,SurgeryProcedureId,Code,SurgeryProcedure,SurgeryProcedureSeverity,MainGroup,SubGroup,Specialty
13,16,2,13-16-2-Min,Manipulation of joint (including intra-articular injection) for -Frozen Shoulder- (as sole procedure) Minor,Min,"Bones, joints and connective tissue/tendon muscle",Shoulder - Fixation/arthrodesis,Ortho
13,16,1,13-16-1-Int,Manipulation of joint (including intra-articular injection) for -Frozen Shoulder- (as sole procedure) - bilateral,Int,"Bones, joints and connective tissue/tendon muscle",Shoulder - Fixation/arthrodesis,Ortho
13,16,6,13-16-6-Xma,Scapulo-thoracic fusion,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Fixation/arthrodesis,Ortho
13,16,3,13-16-3-Maj,Plating and bone grafting for non-union of clavicle,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Fixation/arthrodesis,Ortho
13,16,4,13-16-4-Maj,Primary arthrodesis of joint with or without graft and with or without internal fixation - shoulder,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Fixation/arthrodesis,Ortho
13,16,5,13-16-5-Xma,Revision or conversion to arthrodesis of shoulder,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Fixation/arthrodesis,Ortho
13,17,1,13-17-1-Maj,Excision of radial head (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,2,13-17-2-Maj,Arthroscopic arthrolysis of elbow (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,3,13-17-3-Maj,Arthroscopy of elbow (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,4,13-17-4-Xma,Interposition arthroplasty of elbow,Xma,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,5,13-17-5-Maj,OK (Outerbridge and Kashiwagi) procedure,Maj,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,8,13-17-8-Maj,Repair of distal biceps tendon,Maj,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,9,13-17-9-Com,Replacement of elbow and shoulder (single operation),Com,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,6,13-17-6-Maj,Open arthrolysis of elbow,Maj,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,7,13-17-7-Xma,Prosthetic replacement of radial head,Xma,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,12,13-17-12-Xma,Total prosthetic replacement of elbow,Xma,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,10,13-17-10-Com,Revisional prosthetic replacement of elbow,Com,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,17,11,13-17-11-Int,Surgical release of humeral epicondylitis (lateral or medial) (eg -Tennis Elbow-),Int,"Bones, joints and connective tissue/tendon muscle",Elbow,Ortho
13,18,1,13-18-1-Int,Excision of ectopic bone around a total hip replacement,Int,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Incision/excision",Ortho
13,19,15,13-19-15-Xma,Removal of total hip replacement and creating a pseudarthrosis,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,19,13-19-19-Com,"Second, third or further revision total hip replacement or proximal femoral replacement (excluding acetabular liner and head changes)",Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,16,13-19-16-Maj,Repair of abductor mechanism of hip,Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,17,13-19-17-Com,"Revision of total hip replacement including insertion of reconstruction rings, plates, screws, etc., and/or impaction bone grafting to acetabulum and/or femur",Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,18,13-19-18-Com,Revision of uncemented or cemented total hip replacement without adjunctive procedures,Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,14,13-19-14-Com,Removal of total hip replacement and complete clearance of cement,Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,1,13-19-1-Com,Acetabular liner and head changes,Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,2,13-19-2-Int,Closed reduction of dislocated hip prosthesis,Int,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,3,13-19-3-Xma,Complex primary total hip replacement including bone grafting or femoral osteotomy,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,4,13-19-4-Maj,Core decompression of hip,Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,5,13-19-5-Int,"Diagnostic arthroscopic examination of hip joint including wash-out, with or without biopsy (as sole procedure)",Int,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,20,13-19-20-Xma,"Shelf augmentation of acetabulum, eg Wainwright or Trillat",Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,21,13-19-21-Xma,Therapeutic arthroscopic examination of hip joint with or without biopsy,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,22,13-19-22-Xma,"Total hip replacement, with or without cement, after excision arthroplasty or arthrodesis, including conversion of hemiarthroplasty or revision of other previous hip surgery which involved internal fixation",Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,23,13-19-23-Com,"Total prosthetic replacement of the hip, with or without cement, bilateral",Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,10,13-19-10-Maj,Open reduction of dislocated hip prosthesis,Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,11,13-19-11-Xma,Osteotomy/transfer of greater trochanter in isolation,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,12,13-19-12-Xma,Primary total hip replacement with or without cement,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,13,13-19-13-Maj,Prosthetic replacement of head of femur,Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,9,13-19-9-Xma,Minimally invasive hip replacement (one incision),Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,6,13-19-6-Xma,Metal on metal hip resurfacing arthroplasty,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,7,13-19-7-Com,Metal on metal hip resurfacing arthroplasty - bilateral,Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,19,8,13-19-8-Xma,Minimally invasive hip replacement (2 incisions),Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Repair, reconstruction and replacement",Ortho
13,20,5,13-20-5-Xma,Pinning for bilateral slipped upper femoral epiphysis,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,20,6,13-20-6-Maj,"Pinning of head of femur - open or percutaneous (eg slipped femoral epiphysis, undisplaced neck fracture)",Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,20,7,13-20-7-Maj,Primary arthrodesis of hip joint with or without graft and with or without internal fixation - hip,Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,20,8,13-20-8-Maj,Simple pelvic osteotomy and fixation eg Salter or Chiari osteotomies,Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,20,4,13-20-4-Com,"Open reduction, internal fixation and revision of femoral component for peri-prosthetic fracture",Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,20,1,13-20-1-Com,"Complex pelvic osteotomies and fixation, eg triple osteotomy, peri-acetabular osteotomy",Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,20,2,13-20-2-Xma,Open reduction and internal fixation for periprosthetic fracture around hip,Xma,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,20,3,13-20-3-Com,"Open reduction, internal fixation and complete revision for peri-prosthetic fracture",Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Fixation/arthrodesis",Ortho
13,21,1,13-21-1-Maj,Amputation of leg/foot (including Symes Lisfranc and Chopart),Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Other",Ortho
13,21,3,13-21-3-Com,Complex open reduction for congenital dislocation of hip (i.e. pelvic and femoral or Pemberton osteotomy or revision of open reduction),Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Other",Ortho
13,21,4,13-21-4-Min,Manipulation of hip and casting Minor,Min,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Other",Ortho
13,21,5,13-21-5-Com,Open reduction and Frog POP for congenital dislocation of hip (including traction and innominate/femoral osteotomy),Com,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Other",Ortho
13,21,2,13-21-2-Maj,"Closed reduction and Frog POP for congenital dislocation of hip (including dynamic arthrogram, traction and soft tissue release)",Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Other",Ortho
13,21,7,13-21-7-Maj,"Soft tissue operations in the region of the greater trochanter (trochanteric bursitis, snapping hip)",Maj,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Other",Ortho
13,21,6,13-21-6-Min,Percutaneous biopsy/ arthrography/ aspiration in assessment of total hip replacement Minor,Min,"Bones, joints and connective tissue/tendon muscle","Hip, leg and pelvis - Other",Ortho
13,22,1,13-22-1-Maj,Tibial osteotomy,Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Incision/excision,Ortho
13,23,16,13-23-16-Maj,"Multiple arthroscopic operation on knee (including meniscectomy, chondroplasty, drilling or microfracture)",Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,17,13-23-17-Com,"Multiple arthroscopic operation on knee (including meniscectomy, chondroplasty, drilling or microfracture) - bilateral",Com,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,20,13-23-20-Xma,"Open surgical stabilisation of patella, including soft tissue/tendon transfer or release, +/- application of cast (child)",Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,21,13-23-21-Xma,Osteochondral grafting,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,18,13-23-18-Com,Multiple ligament reconstruction of knee including posterior cruciate ligament,Com,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,19,13-23-19-Xma,"Open surgical stabilisation of patella, including soft tissue/tendon transfer or release, +/- application of cast (adult)",Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,15,13-23-15-Com,Minimally invasive knee replacement,Com,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,29,13-23-29-Xma,Revision of anterior cruciate ligament reconstruction,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,30,13-23-30-Com,Revision of total replacement of knee joint,Com,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,31,13-23-31-Com,Total prosthetic replacement of knee joint - bilateral,Com,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,32,13-23-32-Xma,"Total prosthetic replacement of knee joint, with or without cement, +/- patella",Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,33,13-23-33-Xma,Unicompartmental knee replacement,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,34,13-23-34-Com,Unicompartmental knee replacement - bilateral,Com,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,22,13-23-22-Maj,Patellectomy,Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,23,13-23-23-Xma,Posterior cruciate ligament reconstruction including arthroscopic,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,24,13-23-24-Maj,Prosthetic patello-femoral replacement (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,25,13-23-25-Xma,Prosthetic replacement of Patellofemoral joint - bilateral,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,26,13-23-26-Maj,Reconstruction of posterior lateral corner of knee,Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,27,13-23-27-Maj,Repair of knee ligaments (open or arthroscopic),Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,28,13-23-28-Maj,Repair of patellar/quadricep tendon,Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,1,13-23-1-Xma,2 stage revision of total knee replacement for infection - first stage,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,2,13-23-2-Xma,2 stage revision of total knee replacement for infection - second stage,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,3,13-23-3-Xma,Allograft anterior cruciate ligament reconstruction,Xma,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,4,13-23-4-Int,Arthroscopic lateral release,Int,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,5,13-23-5-Maj,Arthroscopic meniscal repair,Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,6,13-23-6-Maj,Arthroscopic meniscectomy (including debridement),Maj,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
13,23,7,13-23-7-Com,Arthroscopic meniscectomy (including debridement) - bilateral,Com,"Bones, joints and connective tissue/tendon muscle",Knee - Repair/reconstruction,Ortho
